Watching for file changes with StatReloader
HTTP GET /api/v1/sellers/locations/ 200 [0.10, 127.0.0.1:63309]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=carpenter&trade_category=doors-windows&search= 200 [0.05, 127.0.0.1:63309]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=carpenter&trade_category=doors-windows&listing_type=sale&search= 200 [0.05, 127.0.0.1:63308]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=electrician&trade_category=home-wiring&listing_type=sale&search= 200 [0.03, 127.0.0.1:63308]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=electrician&trade_category=home-wiring&search= 200 [0.05, 127.0.0.1:63309]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=electrician&trade_category=home-wiring 200 [0.06, 127.0.0.1:63309]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&listing_type=sale 200 [0.15, 127.0.0.1:63308]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=plumber&trade_category=pipes-drain 200 [0.12, 127.0.0.1:63308]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=painter&trade_category=interior-paint 200 [0.26, 127.0.0.1:63308]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=blacksmith&trade_category=iron-doors 200 [0.17, 127.0.0.1:63308]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=tiler&trade_category=ceramic&search= 200 [0.13, 127.0.0.1:63308]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=tiler&trade_category=ceramic&listing_type=sale&search= 200 [0.14, 127.0.0.1:63309]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=mason&trade_category=brickwork&search= 200 [0.10, 127.0.0.1:63309]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=mason&trade_category=brickwork&listing_type=sale&search= 200 [0.11, 127.0.0.1:63308]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=ac&trade_category=ac-install&listing_type=sale&search= 200 [0.33, 127.0.0.1:63309]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=ac&trade_category=ac-install&search= 200 [0.33, 127.0.0.1:63308]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=appliances&trade_category=washing-machines&search= 200 [0.11, 127.0.0.1:63308]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=appliances&trade_category=washing-machines&listing_type=sale&search= 200 [0.11, 127.0.0.1:63309]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=upholstery&trade_category=sofas&search= 200 [0.12, 127.0.0.1:63309]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=upholstery&trade_category=sofas&listing_type=sale&search= 200 [0.13, 127.0.0.1:63308]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=carpenter&trade_category=doors-windows&listing_type=sale&search= 200 [0.07, 127.0.0.1:63309]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=carpenter&trade_category=doors-windows&search= 200 [0.07, 127.0.0.1:63308]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=glass&trade_category=mirrors&search= 200 [0.07, 127.0.0.1:63308]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=glass&trade_category=mirrors&listing_type=sale&search= 200 [0.07, 127.0.0.1:63309]
HTTP GET /api/v1/sellers/locations/ 200 [0.10, 127.0.0.1:63309]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=carpenter&trade_category=doors-windows&listing_type=sale&search= 200 [0.39, 127.0.0.1:63308]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=carpenter&trade_category=doors-windows&search= 200 [0.44, 127.0.0.1:63309]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=glass&trade_category=mirrors&listing_type=sale&search= 200 [0.45, 127.0.0.1:63346]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=glass&trade_category=mirrors&search= 200 [0.46, 127.0.0.1:63347]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=glass&trade_category=mirrors 200 [0.15, 127.0.0.1:63347]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&listing_type=sale 200 [0.23, 127.0.0.1:63346]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=carpenter&trade_category=doors-windows 200 [0.04, 127.0.0.1:63346]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&listing_type=sale 200 [0.16, 127.0.0.1:63347]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=carpenter&trade_category=doors-windows 200 [0.11, 127.0.0.1:63347]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&listing_type=sale 200 [0.14, 127.0.0.1:63346]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=carpenter&trade_category=doors-windows 200 [0.05, 127.0.0.1:63346]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&listing_type=sale 200 [0.10, 127.0.0.1:63347]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=carpenter&trade_category=doors-windows 200 [0.04, 127.0.0.1:63410]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&listing_type=sale 200 [0.08, 127.0.0.1:63411]
HTTP GET /api/v1/sellers/locations/ 200 [0.05, 127.0.0.1:63411]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=glass&trade_category=mirrors 200 [0.04, 127.0.0.1:63453]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&listing_type=sale 200 [0.10, 127.0.0.1:63454]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=plumber&trade_category=pipes-drain&search= 200 [0.05, 127.0.0.1:63453]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=plumber&trade_category=pipes-drain&listing_type=sale&search= 200 [0.02, 127.0.0.1:63454]
D:\work-shop\backend\sellers\serializers.py changed, reloading.
Watching for file changes with StatReloader
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=glass&trade_category=mirrors 200 [0.11, 127.0.0.1:63526]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=plumber&trade_category=pipes-drain&listing_type=sale&search= 200 [0.08, 127.0.0.1:63529]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=plumber&trade_category=pipes-drain&search= 200 [0.11, 127.0.0.1:63528]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&listing_type=sale 200 [0.15, 127.0.0.1:63527]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=glass&trade_category=mirrors 200 [0.04, 127.0.0.1:63547]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&listing_type=sale 200 [0.11, 127.0.0.1:63548]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=plumber&trade_category=pipes-drain&listing_type=sale&search= 200 [0.05, 127.0.0.1:63549]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=plumber&trade_category=pipes-drain&search= 200 [0.07, 127.0.0.1:63547]
HTTP GET /api/v1/sellers/locations/ 200 [0.12, 127.0.0.1:63608]
HTTP GET /api/v1/sellers/locations/ 200 [0.07, 127.0.0.1:63646]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=glass&trade_category=mirrors 200 [0.07, 127.0.0.1:49350]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&listing_type=sale 200 [0.14, 127.0.0.1:49351]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=plumber&trade_category=pipes-drain&listing_type=sale&search= 200 [0.03, 127.0.0.1:49690]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=plumber&trade_category=pipes-drain&search= 200 [0.04, 127.0.0.1:49689]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=carpenter&trade_category=doors-windows 200 [0.03, 127.0.0.1:50047]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&listing_type=sale 200 [0.10, 127.0.0.1:50048]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=carpenter&trade_category=doors-windows 200 [0.09, 127.0.0.1:50283]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&listing_type=sale 200 [0.16, 127.0.0.1:50282]
HTTP GET /api/v1/sellers/locations/ 200 [0.05, 127.0.0.1:50282]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=glass&trade_category=mirrors 200 [0.07, 127.0.0.1:50282]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&listing_type=sale 200 [0.16, 127.0.0.1:50283]
HTTP GET /api/v1/sellers/locations/ 200 [0.03, 127.0.0.1:50337]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=carpenter&trade_category=doors-windows 200 [0.07, 127.0.0.1:50337]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&listing_type=sale 200 [0.16, 127.0.0.1:50337]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=carpenter&trade_category=doors-windows&search= 200 [0.05, 127.0.0.1:50337]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=carpenter&trade_category=doors-windows&listing_type=sale&search= 200 [0.07, 127.0.0.1:50338]
HTTP GET /api/v1/sellers/locations/ 200 [0.12, 127.0.0.1:58858]
HTTP GET /api/v1/sellers/locations/ 200 [0.11, 127.0.0.1:59131]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=carpenter&trade_category=doors-windows 200 [0.12, 127.0.0.1:59131]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&listing_type=sale 200 [0.21, 127.0.0.1:59132]
HTTP GET /api/v1/sellers/locations/ 200 [0.05, 127.0.0.1:59132]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=carpenter&trade_category=doors-windows 200 [0.07, 127.0.0.1:59132]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=tiler&trade_category=ceramic&listing_type=sale&search= 200 [0.05, 127.0.0.1:59131]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=tiler&trade_category=ceramic&search= 200 [0.07, 127.0.0.1:59132]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=tiler&trade_category=ceramic&listing_type=sale&search= 200 [0.04, 127.0.0.1:59131]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=tiler&trade_category=ceramic&search= 200 [0.06, 127.0.0.1:59132]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=carpenter&trade_category=doors-windows 200 [0.10, 127.0.0.1:59309]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&listing_type=sale 200 [0.16, 127.0.0.1:59310]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=carpenter&trade_category=doors-windows 200 [0.21, 127.0.0.1:59543]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&listing_type=sale 200 [0.20, 127.0.0.1:59544]
HTTP GET /api/v1/sellers/locations/ 200 [0.40, 127.0.0.1:59190]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=tiler&trade_category=ceramic&listing_type=sale&search= 200 [0.28, 127.0.0.1:59192]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=carpenter&trade_category=doors-windows 200 [0.49, 127.0.0.1:59188]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=tiler&trade_category=ceramic&search= 200 [1.18, 127.0.0.1:59191]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&listing_type=sale 200 [1.33, 127.0.0.1:59189]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=carpenter&trade_category=doors-windows 200 [0.84, 127.0.0.1:59192]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&listing_type=sale 200 [0.08, 127.0.0.1:59225]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&listing_type=sale 200 [0.10, 127.0.0.1:59267]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=carpenter&trade_category=doors-windows 200 [0.03, 127.0.0.1:59267]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=carpenter&trade_category=doors-windows 200 [0.11, 127.0.0.1:59267]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&listing_type=sale 200 [0.17, 127.0.0.1:59275]
HTTP GET /api/v1/sellers/locations/ 200 [0.05, 127.0.0.1:59275]
HTTP GET /api/v1/products/22/ 200 [0.05, 127.0.0.1:59275]
HTTP GET /api/v1/sellers/7/ 200 [0.05, 127.0.0.1:59275]
HTTP GET /api/v1/sellers/7/ 200 [0.04, 127.0.0.1:59370]
HTTP GET /api/v1/products/22/ 200 [0.05, 127.0.0.1:59369]
HTTP GET /api/v1/products/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=carpenter&trade_category=doors-windows&listing_type=sale&search= 200 [0.05, 127.0.0.1:59370]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=carpenter&trade_category=doors-windows&search= 200 [0.06, 127.0.0.1:59369]
HTTP GET /api/v1/sellers/?governorate=%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&center=%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7&trade=carpenter&trade_category=doors-windows 200 [0.21, 127.0.0.1:59570]
